cfg_kind,cfg_n_steps,cfg_sigma,cfg_mu,cfg_phi,cfg_garch_alpha,cfg_garch_beta,cfg_break_step,cfg_vol_mult,cfg_mean_shift,cfg_innov,cfg_t_dof,cfg_label,exp_id,ewma_lambda,n_test,method,family,aci_gamma,coverage,mean_width,median_width,width_vs_oracle,frac_unbounded,cov_vol_low,width_ratio_vol_low,cov_vol_mid,width_ratio_vol_mid,cov_vol_high,width_ratio_vol_high,vol_cov_spread,cov_pre_break,cov_post_break,hole_depth,recovery_steps,recovered,cov_post_0_60,cov_post_60_150,cov_post_150_300,cov_post_300_600
break,2371,0.010755318377526267,-0.0010638952957162746,0.0,0.0,0.0,1646,1.0,0.011437483111720603,gaussian,0.0,break,122,0.9476682604304212,1500,aci_abs_g0.02,aci,0.02,0.9,0.041461930620200926,0.03861045878347042,1.1718418321057906,0.0,,,,,,,,0.9006451612903226,0.8993103448275862,0.8166666666666667,69.0,1.0,0.8333333333333334,0.9111111111111111,0.9066666666666666,0.9133333333333333
break,2371,0.010755318377526267,-0.0010638952957162746,0.0,0.0,0.0,1646,1.0,0.011437483111720603,gaussian,0.0,break,122,0.9476682604304212,1500,aci_norm_g0.02,aci,0.02,0.8986666666666666,0.04197548708798261,0.03945193056957182,1.1863565192680392,0.0,,,,,,,,0.9006451612903226,0.896551724137931,0.8166666666666667,60.0,1.0,0.8833333333333333,0.9111111111111111,0.8933333333333333,0.9
break,2371,0.010755318377526267,-0.0010638952957162746,0.0,0.0,0.0,1646,1.0,0.011437483111720603,gaussian,0.0,break,122,0.9476682604304212,1500,aci_abs_g0.05,aci,0.05,0.8993333333333333,0.041599082946959125,0.03931710381109487,1.1757181791900144,0.017333333333333333,,,,,,,,0.9006451612903226,0.8979310344827586,0.8499999999999999,63.0,1.0,0.8666666666666667,0.9111111111111111,0.8933333333333333,0.9066666666666666
break,2371,0.010755318377526267,-0.0010638952957162746,0.0,0.0,0.0,1646,1.0,0.011437483111720603,gaussian,0.0,break,122,0.9476682604304212,1500,aci_norm_g0.05,aci,0.05,0.8993333333333333,0.043138229984246636,0.04135519516996492,1.2192192139241866,0.004666666666666667,,,,,,,,0.8993548387096775,0.8993103448275862,0.8499999999999999,60.0,1.0,0.9166666666666666,0.9,0.8933333333333333,0.9
break,2371,0.009420252974124639,0.0003199986870182179,0.0,0.0,0.0,1379,2.0,0.0,gaussian,0.0,break,123,0.9478052930649774,1500,oracle,oracle,,0.8966666666666666,0.05148451157340395,0.06197974908515723,1.0,0.0,,,0.9192913385826772,1.0,0.8850806451612904,1.0,0.03421069342138683,0.9192913385826772,0.8850806451612904,0.7833333333333332,60.0,1.0,0.8833333333333333,0.9111111111111111,0.8733333333333333,0.8866666666666667
break,2371,0.009420252974124639,0.0003199986870182179,0.0,0.0,0.0,1379,2.0,0.0,gaussian,0.0,break,123,0.9478052930649774,1500,split_abs,conformal,,0.876,0.05480318475031147,0.06425784790673049,1.0547088728208331,0.0,,,0.905511811023622,1.0068763601756208,0.8608870967741935,1.0792037482480188,0.04462471424942849,0.905511811023622,0.8608870967741935,0.55,208.0,1.0,0.55,0.7777777777777778,0.88,0.89
break,2371,0.009420252974124639,0.0003199986870182179,0.0,0.0,0.0,1379,2.0,0.0,gaussian,0.0,break,123,0.9478052930649774,1500,split_norm,conformal,,0.8933333333333333,0.0582005546789428,0.06577083222710045,1.1092222377095073,0.0,,,0.8937007874015748,1.0050998161933795,0.8931451612903226,1.1625429938891376,0.0005556261112521499,0.8937007874015748,0.8931451612903226,0.7999999999999999,67.0,1.0,0.8166666666666667,0.9,0.9066666666666666,0.8866666666666667
break,2371,0.009420252974124639,0.0003199986870182179,0.0,0.0,0.0,1379,2.0,0.0,gaussian,0.0,break,123,0.9478052930649774,1500,cqr,conformal,,0.8746666666666667,0.05230110886114418,0.060414831771769775,1.0178841416192714,0.0,,,0.9153543307086615,1.027808548601094,0.8538306451612904,1.0128018848180964,0.06152368554737109,0.9153543307086615,0.8538306451612904,0.55,180.0,1.0,0.55,0.7333333333333333,0.88,0.8866666666666667
break,2371,0.009420252974124639,0.0003199986870182179,0.0,0.0,0.0,1379,2.0,0.0,gaussian,0.0,break,123,0.9478052930649774,1500,raw_qr,baseline,,0.766,0.03955872875064784,0.03146279404227116,0.8094792579874748,0.0,,,0.9094488188976378,1.0111817419253633,0.6925403225806451,0.7061880666160562,0.21690849631699272,0.9094488188976378,0.6925403225806451,0.35000000000000003,609.0,1.0,0.55,0.6,0.5133333333333333,0.6266666666666667
break,2371,0.009420252974124639,0.0003199986870182179,0.0,0.0,0.0,1379,2.0,0.0,gaussian,0.0,break,123,0.9478052930649774,1500,param_gauss,baseline,,0.8593333333333333,0.05118991740605812,0.05867886179459239,0.9931172941004012,0.0,,,0.8917322834645669,0.9874234177939832,0.842741935483871,0.996033109789575,0.0489903479806959,0.8917322834645669,0.842741935483871,0.6666666666666666,227.0,1.0,0.6666666666666666,0.8111111111111111,0.8333333333333334,0.8733333333333333
break,2371,0.009420252974124639,0.0003199986870182179,0.0,0.0,0.0,1379,2.0,0.0,gaussian,0.0,break,123,0.9478052930649774,1500,aci_abs_g0.005,aci,0.005,0.8993333333333333,0.060161741060115084,0.07066967594761416,1.1408636554077647,0.0,,,0.9035433070866141,1.0050941706293262,0.8971774193548387,1.2103907705967234,0.006365887731775377,0.9035433070866141,0.8971774193548387,0.6666666666666666,86.0,1.0,0.6666666666666666,0.8888888888888888,0.9466666666666667,0.9066666666666666
break,2371,0.009420252974124639,0.0003199986870182179,0.0,0.0,0.0,1379,2.0,0.0,gaussian,0.0,break,123,0.9478052930649774,1500,aci_norm_g0.005,aci,0.005,0.8993333333333333,0.059376696001629,0.0672762971988941,1.1302424526642154,0.0,,,0.8956692913385826,1.0171706555413025,0.9012096774193549,1.188146155223126,0.0055403860807722305,0.8956692913385826,0.9012096774193549,0.8166666666666667,62.0,1.0,0.85,0.9222222222222223,0.92,0.8933333333333333
break,2371,0.009420252974124639,0.0003199986870182179,0.0,0.0,0.0,1379,2.0,0.0,gaussian,0.0,break,123,0.9478052930649774,1500,aci_abs_g0.01,aci,0.01,0.9,0.059315098144535276,0.0682833960026853,1.1292799388795924,0.0,,,0.8996062992125984,1.0173556436589724,0.9002016129032258,1.1865960094159582,0.0005953136906273748,0.8996062992125984,0.9002016129032258,0.7999999999999999,68.0,1.0,0.8,0.8888888888888888,0.9333333333333333,0.9
break,2371,0.009420252974124639,0.0003199986870182179,0.0,0.0,0.0,1379,2.0,0.0,gaussian,0.0,break,123,0.9478052930649774,1500,aci_norm_g0.01,aci,0.01,0.8993333333333333,0.05956291649935734,0.0659809280145119,1.1327257652182126,0.0,,,0.8996062992125984,1.0140925538122672,0.8991935483870968,1.1934774500914187,0.0004127508255016288,0.8996062992125984,0.8991935483870968,0.8166666666666667,62.0,1.0,0.85,0.9222222222222223,0.9066666666666666,0.8966666666666666
break,2371,0.009420252974124639,0.0003199986870182179,0.0,0.0,0.0,1379,2.0,0.0,gaussian,0.0,break,123,0.9478052930649774,1500,aci_abs_g0.02,aci,0.02,0.8993333333333333,0.05893746202491297,0.06544343561684282,1.127544180865045,0.0033333333333333335,,,0.8996062992125984,1.039609813246664,0.8991935483870968,1.1728032069543435,0.0004127508255016288,0.8996062992125984,0.8991935483870968,0.8333333333333333,62.0,1.0,0.85,0.9,0.9133333333333333,0.9
